Marque,Modèle,Année,Kilométrage,Carburant,Boîte_vitesse,Puissance_fiscale,Nombre_portes,Etat_generale,Prix
Citroen,Berlingo Van,2022,92,Diesel,Manuelle,5,2,occasion,50000
Citroen,Berlingo Van,2021,200,Diesel,Manuelle,5,4,occasion,55000
Citroen,Berlingo Van,2022,155,Diesel,Manuelle,5,5,occasion,38000
Citroen,Berlingo Van,2021,140,Diesel,Manuelle,5,4,occasion,44000
Citroen,C Elysee,2014,158000,Essence,Manuelle,5,4,occasion,25500
Citroen,C3 Aircross,2020,61000,Essence,Automatique,7,5,occasion,56000
Citroen,C3,2019,81,Essence,Manuelle,4,5,occasion,44000
Citroen,C3,2019,85,Essence,Manuelle,4,5,occasion,44000
Citroen,C3,2018,80,Essence,Manuelle,4,5,occasion,35900
Citroen,C3,2018,172,Essence,Manuelle,4,5,occasion,40900
Citroen,C3,2017,72,Essence,Manuelle,4,4,occasion,36000
Citroen,C3,2019,69,Essence,Manuelle,4,5,occasion,34000
Citroen,C3,2018,80,Essence,Manuelle,4,4,occasion,35000
Citroen,C3,2009,309,Essence,Manuelle,5,5,occasion,23000
Citroen,C3,2019,80,Essence,Manuelle,4,5,occasion,39500
Citroen,C3,2019,80,Essence,Manuelle,4,5,occasion,33000
Citroen,C3,2018,84,Essence,Manuelle,4,5,occasion,40000
Citroen,C3,2009,210,Essence,Manuelle,5,5,occasion,22500
Citroen,C3,2009,309,Essence,Manuelle,4,5,occasion,19500
Citroen,C3,2019,81,Essence,Manuelle,4,4,occasion,35000
Citroen,C4 Cactus,2019,98,Diesel,Manuelle,5,4,occasion,58000
Citroen,C4 Cactus,2016,125,Essence,Manuelle,5,4,occasion,37000
Citroen,C4 Cactus,2019,98,Essence,Manuelle,5,4,occasion,41000
Citroen,C4 Cactus,2016,125,Essence,Manuelle,5,5,occasion,35900
Citroen,C4 Cactus,2019,148,Essence,Manuelle,5,5,occasion,42000
Citroen,C4 Cactus,2016,125,Essence,Manuelle,5,5,occasion,33000
Citroen,C4 Cactus,2016,124,Essence,Manuelle,5,5,occasion,31500
Citroen,C4 Picasso,2013,145,Diesel,Manuelle,6,5,occasion,45000
Citroen,C4 Picasso,2014,235,Diesel,Automatique,6,5,occasion,43000
Citroen,C4 X,2021,142000,Diesel,Manuelle,6,4,occasion,69900
Citroen,C4,2014,200,Diesel,Manuelle,6,4,occasion,39000
Citroen,C4,2014,222,Essence,Manuelle,6,4,occasion,24000
Citroen,C4,2014,222,Essence,Manuelle,6,5,occasion,25000
Citroen,C4,2014,200,Diesel,Automatique,7,5,occasion,68000
Citroen,C5 Aircross,2019,128,Diesel,Manuelle,7,5,occasion,70000
Citroen,C5 Aircross,2019,200,Essence,Manuelle,7,5,occasion,59950
Citroen,C5,2010,290,Diesel,Manuelle,6,4,occasion,31500
Citroen,C5,2010,280,Diesel,Manuelle,6,4,occasion,30000
Citroen,C5,2010,290,Diesel,Manuelle,6,5,occasion,28000
Citroen,Ds5,2012,200,Diesel,Automatique,6,4,occasion,48500
Citroen,Ds5,2013,263,Diesel,Automatique,9,4,occasion,11000
Citroen,Jumper,2018,269000,Diesel,Manuelle,7,5,occasion,39900
Citroen,Jumpy Combi,2020,160,Diesel,Manuelle,6,5,occasion,82000
Citroen,Jumpy Combi,2018,124,Diesel,Manuelle,6,4,occasion,79000
Citroen,Jumpy Fourgon,2020,120,Diesel,Manuelle,7,3,occasion,65000
Citroen,Jumpy Fourgon,2021,64,Diesel,Manuelle,7,3,occasion,64000
Citroen,Jumpy Fourgon,2019,170,Diesel,Manuelle,6,3,occasion,55000
Citroen,Jumpy Fourgon,2022,123,Diesel,Manuelle,8,5,occasion,62700
Citroen,Nemo,2013,330000,Diesel,Manuelle,6,4,occasion,23000
Cupra,Formentor,2022,43,Hybride rechargeable essence,Automatique,8,4,occasion,125000
Cupra,Formentor,2022,43,Hybride rechargeable essence,Automatique,8,4,occasion,129000
Cupra,Formentor,2022,43,Essence,Automatique,11,5,occasion,137000
Cupra,Formentor,2024,26,Essence,Automatique,11,5,occasion,125000
Cupra,Formentor,2024,44,Essence,Automatique,11,5,occasion,135000
Cupra,Formentor,2024,44,Essence,Automatique,11,5,occasion,135000
Cupra,Leon,2023,80,Essence,Automatique,8,4,occasion,125000
Cupra,Leon,2023,43,Essence,Automatique,8,5,occasion,127000
Dacia,Dokker Van,2021,135,Diesel,Manuelle,5,3,occasion,29000
Dacia,Dokker Van,2019,225,Diesel,Manuelle,6,4,occasion,29500
Dacia,Dokker Van,2019,145,Diesel,Manuelle,6,4,occasion,27000
Dacia,Dokker Van,2021,154,Diesel,Manuelle,6,4,occasion,35000
Dacia,Dokker Van,2016,215,Diesel,Manuelle,6,4,occasion,27500
Dacia,Dokker Van,2021,135,Diesel,Manuelle,6,4,occasion,34000
Dacia,Dokker Van,2016,215,Diesel,Manuelle,6,4,occasion,26000
Dacia,Dokker Van,2019,225,Diesel,Manuelle,6,4,occasion,26000
Dacia,Duster,2015,78,Diesel,Manuelle,6,5,occasion,69000
Dacia,Duster,2014,141,Essence,Manuelle,7,5,occasion,35900
Dacia,Duster,2014,175,Essence,Manuelle,7,5,occasion,34000
Dacia,Duster,2014,175,Essence,Automatique,9,5,occasion,40000
Dacia,Duster,2014,141,Essence,Manuelle,7,5,occasion,40000
Dacia,Lodgy,2024,6000,Diesel,Manuelle,5,5,occasion,69000
Dacia,Logan Mcv,2012,161,Essence,Manuelle,5,5,occasion,38500
Dacia,Logan Mcv,2015,187,Essence,Manuelle,5,5,occasion,42500
Dacia,Logan Mcv,2015,187,Diesel,Manuelle,4,5,occasion,30000
Dacia,Logan,2023,31,Essence,Manuelle,5,4,occasion,45000
Dacia,Logan,2023,31,Essence,Manuelle,5,4,occasion,39500
Dacia,Logan,2023,97,Essence,Manuelle,5,4,occasion,43500
Dacia,Sandero Stepway,2021,98,Essence,Manuelle,5,5,occasion,43500
Dacia,Sandero Stepway,2020,158,Essence,Manuelle,5,5,occasion,47500
Dacia,Sandero,2014,184,Essence,Manuelle,5,5,occasion,39000
Dacia,Sandero,2014,180,Essence,Manuelle,5,5,occasion,35500
Dfsk,Glory 500,2025,3000,Essence,Automatique,7,5,occasion,73500
Dfsk,Glory 580,2022,68000,Essence,Manuelle,8,5,occasion,77000
Dfsk,K01H,2021,40,Essence,Manuelle,7,4,occasion,30000
Dfsk,K01H,2018,27,Essence,Manuelle,6,2,occasion,26900
Dongfeng,S50,2020,78,Essence,Manuelle,6,4,occasion,39500
Dongfeng,S50,2019,24,Essence,Manuelle,6,4,occasion,46000
Dongfeng,Sx3,2021,32,Essence,Manuelle,8,5,occasion,52000
Dongfeng,Sx3,2021,43,Essence,Manuelle,8,5,occasion,56000
Dongfeng,Sx3,2021,83,Essence,Manuelle,8,5,occasion,46900
Dongfeng,Sx3,2021,32,Essence,Manuelle,8,5,occasion,52000
Dongfeng,Sx3,2021,83,Essence,Manuelle,8,5,occasion,65000
Dongfeng,T5 Evo,2024,19000,Essence,Automatique,9,5,occasion,154000
Ds,3,2016,143,Essence,Manuelle,5,4,occasion,28500
Ds,3,2013,147,Essence,Manuelle,5,3,occasion,33000
Ds,7 Crossback,2020,144,Essence,Automatique,10,5,occasion,93000
Ds,7 Crossback,2020,79,Essence,Automatique,10,5,occasion,90000
Faw,Bestune T77,2022,48900,Essence,Automatique,9,5,occasion,131120
Fiat,500 C,2020,20000,Essence,Manuelle,4,2,occasion,59000
Fiat,500,2014,126,Essence,Manuelle,4,2,occasion,45500
Fiat,500,2020,81,Hybride léger essence,Manuelle,4,2,occasion,53000
Fiat,500,2017,39,Essence,Manuelle,4,2,occasion,31000
Fiat,500,2021,79,Essence,Automatique,4,3,occasion,52000
Fiat,500,2022,59,Essence,Automatique,4,3,occasion,55000
Fiat,500,2020,81,Essence,Manuelle,4,3,occasion,43500
Fiat,500,2021,79,Essence,Manuelle,4,4,occasion,44500
Fiat,Doblo Combi,2021,51500,Essence,Manuelle,6,5,occasion,50500
Fiat,Doblo Maxi,2021,90000,Diesel,Manuelle,5,3,occasion,35500
Fiat,Doblo,2021,110,Diesel,Manuelle,5,5,occasion,43800
Fiat,Doblo,2023,38,Diesel,Manuelle,5,2,occasion,33000
Fiat,Doblo,2021,110,Diesel,Manuelle,5,4,occasion,18000
Fiat,Ducato,2022,38000,Diesel,Manuelle,8,5,occasion,75000
Fiat,Fiorino,2024,23,Diesel,Manuelle,5,2,occasion,61000
Fiat,Fiorino,2020,200,Diesel,Manuelle,5,2,occasion,31000
Fiat,Fiorino,2024,23,Diesel,Manuelle,5,2,occasion,38000
Fiat,Fiorino,2021,123,Diesel,Manuelle,5,2,occasion,29000
Fiat,Fiorino,2020,112,Diesel,Manuelle,6,2,occasion,34000
Fiat,Fiorino,2022,62,Diesel,Manuelle,5,2,occasion,32500
Fiat,Fiorino,2020,112,Diesel,Manuelle,5,2,occasion,27500
Fiat,Fiorino,2023,47,Diesel,Manuelle,5,4,occasion,43000
Fiat,Grande Punto,2010,207,Essence,Manuelle,5,5,occasion,22800
Fiat,Grande Punto,2010,189,Essence,Manuelle,4,4,occasion,21500
Fiat,Grande Punto,2017,143,Essence,Manuelle,4,4,occasion,32000
Fiat,Grande Punto,2010,207,Essence,Manuelle,5,5,occasion,22500
Fiat,Grande Punto,2018,190,Essence,Manuelle,4,5,occasion,28000
Fiat,Panda City Cross,2022,83,Essence,Manuelle,4,5,occasion,39700
Fiat,Panda City Cross,2022,97,Essence,Manuelle,4,5,occasion,39000
Fiat,Panda City Cross,2022,97,Essence,Manuelle,4,5,occasion,40500
Fiat,Panda,2021,90,Essence,Manuelle,4,5,occasion,34000
Fiat,Panda,2021,90,Essence,Manuelle,4,5,occasion,36000
Fiat,Panda,2017,61,Essence,Manuelle,4,5,occasion,29000
Fiat,Panda,2021,90,Essence,Automatique,4,5,occasion,36000
Fiat,Punto Easy,2017,93000,Essence,Manuelle,4,4,occasion,29000
Fiat,Tipo Berline,2023,43,Essence,Manuelle,5,5,occasion,59500
Fiat,Tipo Berline,2022,26,Essence,Manuelle,5,4,occasion,59000
Fiat,Tipo,2023,32721,Essence,Manuelle,5,5,occasion,70000
Ford,Ecosport,2023,42,Essence,Manuelle,7,4,occasion,73000
Ford,Ecosport,2020,129,Essence,Manuelle,7,4,occasion,58000
Ford,Ecosport,2019,67,Essence,Automatique,7,4,occasion,55000
Ford,Ecosport,2020,49,Essence,Automatique,7,5,occasion,52000
Ford,Ecosport,2021,99,Essence,Manuelle,7,4,occasion,58000
Ford,Ecosport,2018,230,Essence,Manuelle,7,5,occasion,58000
Ford,Ecosport,2021,99,Essence,Automatique,7,5,occasion,53000
Ford,Ecosport,2020,129,Essence,Manuelle,7,5,occasion,58000
Ford,Ecosport,2019,100,Essence,Automatique,7,5,occasion,60000
Ford,Ecosport,2022,26,Essence,Manuelle,7,5,occasion,71000
Ford,Ecosport,2019,67,Essence,Manuelle,7,5,occasion,68000
Ford,Ecosport,2021,130,Essence,Automatique,7,5,occasion,59900
Ford,Ecosport,2018,80,Essence,Automatique,7,5,occasion,43000
Ford,Ecosport,2023,42,Essence,Manuelle,7,5,occasion,69900
Ford,Ecosport,2021,54,Essence,Manuelle,7,5,occasion,57000
Ford,Ecosport,2020,49,Essence,Manuelle,7,5,occasion,56000
Ford,Fiesta,2020,78,Diesel,Manuelle,4,4,occasion,47000
Ford,Fiesta,2020,78,Essence,Manuelle,4,5,occasion,43000
Ford,Fiesta,2013,166,Essence,Manuelle,5,5,occasion,28500
Ford,Fiesta,2020,109,Essence,Manuelle,4,5,occasion,42000
Ford,Fiesta,2015,172,Essence,Manuelle,5,5,occasion,36500
Ford,Fiesta,2020,59,Essence,Manuelle,4,5,occasion,36500
Ford,Fiesta,2012,200,Essence,Manuelle,5,5,occasion,28000
Ford,Fiesta,2014,199,Essence,Manuelle,5,5,occasion,32500
Ford,Fiesta,2015,200,Essence,Manuelle,5,5,occasion,36500
Ford,Fiesta,2015,172,Essence,Manuelle,5,5,occasion,30000
Ford,Fiesta,2014,199,Essence,Manuelle,5,5,occasion,33500
Ford,Fiesta,2020,180,Essence,Manuelle,4,5,occasion,40000
Ford,Figo,2013,122000,Essence,Manuelle,5,5,occasion,25500
Ford,Focus Berline,2023,33500,Essence,Automatique,7,4,occasion,83448
Ford,Focus,2018,134,Essence,Automatique,7,4,occasion,50000
Ford,Focus,2017,101,Essence,Automatique,7,5,occasion,46000
Ford,Focus,2018,134,Essence,Automatique,7,5,occasion,39500
Ford,Focus,2016,112,Essence,Manuelle,7,5,occasion,35000
Ford,Focus,2018,132,Essence,Automatique,6,5,occasion,70000
Ford,Focus,2017,101,Essence,Manuelle,6,6,occasion,40000
Ford,Fusion,2021,27,Essence,Manuelle,9,5,occasion,57000
Ford,Fusion,2021,27,Essence,Automatique,9,4,occasion,67000
Ford,Fusion,2022,67,Essence,Automatique,9,4,occasion,98000
Ford,Fusion,2021,27,Essence,Automatique,9,4,occasion,70000
Ford,Kuga,2017,127,Essence,Automatique,11,5,occasion,65000
Ford,Kuga,2017,208,Essence,Manuelle,8,6,occasion,56500
Ford,Kuga,2019,172,Essence,Manuelle,8,5,occasion,75000
Ford,Kuga,2022,78,Essence,Automatique,8,5,occasion,93900
Ford,Kuga,2022,59,Essence,Automatique,10,5,occasion,90000
Ford,Kuga,2019,87,Essence,Manuelle,8,5,occasion,62000
Ford,Kuga,2019,87,Essence,Manuelle,8,5,occasion,72000
Ford,Kuga,2019,172,Essence,Manuelle,8,5,occasion,56000
Ford,Mondeo,2014,294400,Essence,Manuelle,7,4,occasion,34500
Ford,Mustang,2016,36,Essence,Automatique,28,2,occasion,115000
Ford,Mustang,2018,65,Essence,Automatique,21,3,occasion,160000
Ford,Mustang,2018,65,Essence,Automatique,21,3,occasion,185000
Ford,Mustang,2018,50,Essence,Automatique,19,3,occasion,175000
Ford,Mustang,2017,57,Essence,Automatique,33,4,occasion,215000
Ford,Ranger Raptor,2017,200,Diesel,Automatique,7,4,occasion,195000
Ford,Ranger Raptor,2021,45,Diesel,Manuelle,7,4,occasion,115000
Ford,Ranger,2015,180,Diesel,Automatique,7,4,occasion,68000
Ford,Ranger,2015,180,Diesel,Automatique,7,5,occasion,140000
Ford,Ranger,2014,191,Diesel,Manuelle,7,4,occasion,92500
Ford,Ranger,2014,191,Diesel,Manuelle,7,4,occasion,85000
Ford,Ranger,2013,230,Diesel,Manuelle,10,5,occasion,35500
Ford,Transit Custom,2016,670800,Diesel,Manuelle,7,4,occasion,30000
Foton,Aumark Tx 3511,2018,103000,Diesel,Manuelle,9,2,occasion,50000
Foton,Tunland,2019,50000,Diesel,Manuelle,9,2,occasion,48000
Geely,Azkara,2023,71300,Hybride essence,Automatique,9,5,occasion,90000
Geely,Coolray,2024,17000,Essence,Automatique,10,5,occasion,80000
Geely,Gc 6,2019,140000,Essence,Manuelle,6,5,occasion,28000
Geely,Gx3,2021,73,Essence,Automatique,6,5,occasion,55000
Geely,Gx3,2021,57,Essence,Manuelle,6,5,occasion,45000
Geely,Gx3,2021,80,Essence,Manuelle,6,5,occasion,45000
Geely,Gx3,2021,53,Essence,Manuelle,6,5,occasion,47000
Geely,Gx3,2021,73,Essence,Automatique,6,5,occasion,52000
Geely,Gx3,2021,78,Essence,Manuelle,6,5,occasion,45000
Great Wall,H2,2020,142,Essence,Automatique,9,5,occasion,59000
Great Wall,H2,2019,157,Essence,Automatique,9,5,occasion,59500
Great Wall,H2,2020,142,Essence,Automatique,9,5,occasion,62000
Great Wall,H5,2018,163000,Diesel,Manuelle,9,5,occasion,55000
Great Wall,H6,2023,72,Essence,Automatique,8,4,occasion,126000
Great Wall,H6,2021,96,Essence,Automatique,9,5,occasion,74000
Great Wall,H6,2020,62,Essence,Automatique,9,4,occasion,78000
Great Wall,H6,2022,50,Essence,Automatique,8,5,occasion,110000
Great Wall,H6,2022,144,Essence,Automatique,8,5,occasion,94500
Great Wall,H6,2023,120,Essence,Automatique,8,5,occasion,120000
Great Wall,H6,2023,11,Hybride essence,Automatique,8,5,occasion,139000
Great Wall,H6,2023,120,Essence,Automatique,8,5,occasion,115000
Great Wall,H6,2020,95,Essence,Automatique,9,5,occasion,69000
Great Wall,H6,2018,234,Essence,Automatique,9,5,occasion,61000
Great Wall,H6,2022,80,Essence,Automatique,8,5,occasion,89000
Great Wall,H6,2018,125,Essence,Automatique,9,5,occasion,52000
Great Wall,H6,2022,50,Essence,Automatique,8,5,occasion,94500
Great Wall,H6,2022,144,Essence,Automatique,8,5,occasion,105000
Great Wall,H6,2020,116,Essence,Automatique,9,5,occasion,68900
Great Wall,H6,2019,80,Essence,Automatique,9,5,occasion,74000
Great Wall,H6,2022,22,Essence,Automatique,8,5,occasion,100000
Great Wall,H6,2021,99,Essence,Automatique,9,5,occasion,79000
Great Wall,H6,2021,96,Essence,Automatique,9,5,occasion,75000
Great Wall,H6,2022,48,Essence,Automatique,8,5,occasion,89500
Great Wall,H6,2022,40,Essence,Automatique,9,5,occasion,68000
Great Wall,H6,2023,7,Essence,Automatique,8,5,occasion,85000
Great Wall,H6,2020,116,Essence,Automatique,9,5,occasion,76000
Great Wall,H6,2022,80,Essence,Automatique,8,5,occasion,90000
Great Wall,H6,2019,79,Essence,Automatique,9,5,occasion,61000
Great Wall,H6,2022,50,Essence,Automatique,8,5,occasion,89000
Great Wall,H6,2019,79,Essence,Automatique,9,5,occasion,77000
Great Wall,Jolion,2022,60,Essence,Automatique,9,5,occasion,81000
Great Wall,Jolion,2022,72,Essence,Automatique,9,5,occasion,93200
Great Wall,Jolion,2022,55,Essence,Automatique,9,5,occasion,79000
Great Wall,Jolion,2021,64,Essence,Automatique,9,5,occasion,79000
Great Wall,Jolion,2022,55,Essence,Automatique,9,5,occasion,78000
Great Wall,Jolion,2022,60,Essence,Automatique,9,5,occasion,83000
Great Wall,Jolion,2021,65,Essence,Automatique,9,4,occasion,76000
Great Wall,Jolion,2021,64,Essence,Automatique,9,5,occasion,78000
Great Wall,Jolion,2021,65,Essence,Automatique,9,5,occasion,75000
Great Wall,Jolion,2021,65,Essence,Automatique,9,5,occasion,73500
Great Wall,M4,2019,63,Essence,Manuelle,6,4,occasion,39500
Great Wall,M4,2018,104,Essence,Manuelle,6,5,occasion,39000
Great Wall,Poer At,2024,14,Diesel,Automatique,7,5,occasion,120000
Great Wall,Poer At,2025,23,Diesel,Automatique,7,5,occasion,118000
Great Wall,Poer,2021,23,Diesel,Manuelle,11,5,occasion,88000
Great Wall,Poer,2023,100,Diesel,Manuelle,11,4,occasion,94000
Great Wall,Wingle 5 Double Cabine,2018,190000,Diesel,Manuelle,7,5,occasion,47000
Honda,Brio Amaze,2017,83000,Essence,Manuelle,5,4,occasion,31000
Honda,Brio,2017,169000,Essence,Manuelle,5,5,occasion,26500
Honda,City,2021,78000,Essence,Automatique,6,4,occasion,65000
Honda,Civic,2019,40,Essence,Automatique,10,4,occasion,85000
Honda,Civic,2020,75,Essence,Automatique,10,4,occasion,82000
Honda,Cr V,2019,124,Essence,Automatique,11,5,occasion,99000
Honda,Cr V,2021,110,Essence,Automatique,11,5,occasion,89000
Honda,Hr V,2023,18,Essence,Automatique,7,5,occasion,86000
Honda,Hr V,2020,70,Essence,Automatique,7,5,occasion,115000
Honda,Hr V,2020,70,Essence,Automatique,19,4,occasion,47000
Hummer,H3,2005,50,Essence,Automatique,19,4,occasion,100000
Hummer,H3,2007,96,Essence,Manuelle,20,5,occasion,89000
Hyundai,Accent,2022,68,Essence,Manuelle,6,4,occasion,69900
Hyundai,Accent,2023,45,Essence,Automatique,6,4,occasion,65000
Hyundai,Accent,2022,68,Essence,Manuelle,6,5,occasion,30000
Hyundai,Autre,2019,381988,Essence,Manuelle,6,2,occasion,66000
Hyundai,Creta,2017,56,Essence,Automatique,7,5,occasion,79000
Hyundai,Creta,2020,125,Essence,Automatique,6,5,occasion,83000
Hyundai,Creta,2021,23,Essence,Automatique,7,5,occasion,62000
Hyundai,Creta,2019,35,Essence,Manuelle,7,5,occasion,66000
Hyundai,Elantra,2018,100000,Essence,Automatique,9,5,occasion,78000
Hyundai,Grand I10 Sedan,2022,100000,Essence,Manuelle,5,4,occasion,39500
Hyundai,Grand I10,2022,101,Essence,Manuelle,5,5,occasion,42500
Hyundai,Grand I10,2022,120,Essence,Manuelle,5,5,occasion,46000
Hyundai,Grand I10,2021,57,Essence,Manuelle,5,5,occasion,44500
Hyundai,Grand I10,2022,120,Essence,Automatique,5,5,occasion,47000
Hyundai,Grand I10,2023,30,Essence,Manuelle,4,5,occasion,46500
Hyundai,Grand I10,2015,121,Essence,Manuelle,5,4,occasion,30000
Hyundai,Grand I10,2023,14,Essence,Manuelle,4,5,occasion,44900
Hyundai,Grand I10,2023,60,Essence,Manuelle,5,5,occasion,43000
Hyundai,Grand I10,2023,110,Essence,Manuelle,5,5,occasion,47500
Hyundai,Grand I10,2022,103,Essence,Automatique,5,5,occasion,50000
Hyundai,Grand I10,2021,89,Essence,Automatique,5,5,occasion,49800
Hyundai,Grand I10,2015,115,Essence,Manuelle,5,5,occasion,35000
Hyundai,Grand I10,2022,79,Essence,Manuelle,5,5,occasion,40500
Hyundai,Grand I10,2022,103,Essence,Manuelle,5,5,occasion,38500
Hyundai,I10,2017,94000,Essence,Manuelle,4,4,occasion,29000
Hyundai,I20,2024,49,Essence,Automatique,5,4,occasion,76900
Hyundai,I20,2022,103,Essence,Manuelle,5,5,occasion,53000
Hyundai,I20,2021,62,Essence,Automatique,5,5,occasion,65000
Hyundai,I20,2022,103,Essence,Manuelle,5,5,occasion,59000
Hyundai,I20,2021,87,Essence,Automatique,5,5,occasion,63000
Hyundai,I20,2021,88,Essence,Automatique,5,5,occasion,49000
Hyundai,I20,2021,60,Essence,Manuelle,5,5,occasion,56500
Hyundai,I20,2018,82,Essence,Manuelle,5,5,occasion,42700
Hyundai,I20,2022,93,Essence,Manuelle,5,5,occasion,55500
Hyundai,I20,2018,82,Essence,Manuelle,5,5,occasion,43500
Hyundai,I20,2023,21,Essence,Automatique,5,5,occasion,76500
Hyundai,I20,2021,116,Essence,Automatique,5,5,occasion,62000
Hyundai,I20,2021,100,Essence,Manuelle,5,5,occasion,51500
Hyundai,I20,2024,49,Essence,Manuelle,4,5,occasion,66500
Hyundai,I20,2021,87,Essence,Manuelle,5,5,occasion,49000
Hyundai,I20,2021,100,Essence,Automatique,5,5,occasion,60000
Hyundai,I20,2018,82,Essence,Manuelle,4,5,occasion,31500
Hyundai,I20,2021,62,Essence,Automatique,5,4,occasion,55000
Hyundai,I30 Fastback,2022,88000,Essence,Automatique,7,4,occasion,70000
Hyundai,I30,2021,102000,Essence,Automatique,7,5,occasion,72000
Hyundai,Ioniq 5,2022,40000,Electrique,Automatique,4,4,occasion,119900
Hyundai,Ix35,2012,220,Diesel,Manuelle,6,5,occasion,50000
Hyundai,Ix35,2012,228,Diesel,Manuelle,7,5,occasion,49000
Hyundai,Ix35,2012,228,Diesel,Automatique,11,5,occasion,43500
Hyundai,Kona,2022,59,Hybride essence,Automatique,5,5,occasion,117000
Hyundai,Kona,2025,14,Hybride léger essence,Manuelle,6,5,occasion,85000
Hyundai,Palisade,2021,35774,Diesel,Automatique,12,5,occasion,250000
Hyundai,Tucson,2021,92,Hybride léger diesel,Automatique,7,4,occasion,105000
Hyundai,Tucson,2021,70,Hybride léger diesel,Automatique,7,5,occasion,125000
Hyundai,Tucson,2020,130,Diesel,Automatique,7,5,occasion,98000
Hyundai,Tucson,2022,40,Essence,Automatique,10,5,occasion,118000
Hyundai,Tucson,2020,104,Diesel,Automatique,7,4,occasion,89000
Hyundai,Tucson,2020,99,Diesel,Automatique,7,4,occasion,97000
Hyundai,Tucson,2021,70,Diesel,Automatique,7,5,occasion,89000
Hyundai,Tucson,2022,75,Essence,Automatique,9,5,occasion,98000
Hyundai,Tucson,2020,104,Diesel,Automatique,7,5,occasion,93000
Hyundai,Tucson,2023,28,Diesel,Manuelle,6,5,occasion,98000
Hyundai,Tucson,2021,99,Hybride léger diesel,Automatique,7,5,occasion,130000
Hyundai,Tucson,2022,75,Diesel,Automatique,7,5,occasion,113000
Hyundai,Tucson,2020,130,Essence,Automatique,8,4,occasion,85000
Hyundai,Tucson,2022,68,Hybride léger essence,Automatique,11,5,occasion,147000
Hyundai,Tucson,2023,77,Essence,Automatique,10,5,occasion,116000
Hyundai,Tucson,2020,80,Essence,Automatique,8,5,occasion,80000
Hyundai,Tucson,2022,40,Hybride rechargeable essence,Automatique,10,5,occasion,140000
Hyundai,Veloster,2017,158000,Essence,Automatique,8,4,occasion,42000
Hyundai,Veloster,2017,158,Essence,Automatique,8,4,occasion,41000
Infiniti,Fx,2008,190000,Essence,Automatique,20,4,occasion,52000
Infiniti,Q30,2018,27000,Essence,Automatique,9,4,occasion,110000
Isuzu,D Max Dc,2014,297,Diesel,Manuelle,8,4,occasion,115000
Isuzu,D Max Dc,2013,244,Diesel,Manuelle,8,4,occasion,67000
Isuzu,D Max Dc,2013,244,Diesel,Manuelle,12,4,occasion,80000
Isuzu,D Max Dc,2014,297,Diesel,Automatique,9,5,occasion,157000
Isuzu,D Max,2025,32,Diesel,Manuelle,10,2,occasion,130000
Isuzu,D Max,2025,32,Diesel,Manuelle,8,2,occasion,63000
Isuzu,D Max,2025,0,Diesel,Manuelle,8,2,occasion,125000
Isuzu,D Max,2025,0,Diesel,Manuelle,7,2,occasion,130000
Isuzu,Mu X,2017,38000,Diesel,Automatique,8,5,occasion,145000
Isuzu,Nkr 66,2023,80000,Diesel,Manuelle,17,2,occasion,115000
Iveco,Daily,2019,57,Diesel,Manuelle,10,2,occasion,101000
Iveco,Daily,2020,61,Diesel,Manuelle,10,2,occasion,120000
Iveco,Daily,2020,61,Diesel,Manuelle,10,2,occasion,110000
Jaguar,E Pace,2020,120000,Essence,Automatique,12,4,occasion,155000
Jaguar,F Pace,2018,159,Diesel,Automatique,10,5,occasion,139000
Jaguar,F Pace,2016,200,Diesel,Manuelle,9,5,occasion,125000
Jaguar,F Type,2017,12000,Essence,Automatique,19,2,occasion,245000
Jaguar,X Type,2011,176000,Essence,Automatique,17,5,occasion,45000
Jaguar,Xf,2018,108,Essence,Automatique,16,4,occasion,120000
Jaguar,Xf,2017,42,Diesel,Automatique,9,4,occasion,148000
Jaguar,Xf,2012,137,Essence,Automatique,17,5,occasion,59000
Jaguar,Xf,2011,135,Diesel,Automatique,11,3,occasion,78000
Jaguar,Xjl,2014,51,Essence,Automatique,16,4,occasion,120000
Jaguar,Xjl,2014,163,Essence,Automatique,16,4,occasion,129000
Jaguar,Xjl,2014,51,Essence,Automatique,16,5,occasion,110000
Jeep,Commander,2008,200000,Diesel,Automatique,15,5,occasion,85000
Jeep,Compass,2016,60,Diesel,Manuelle,8,4,occasion,53900
Jeep,Compass,2021,45,Essence,Automatique,8,4,occasion,145000
Jeep,Compass,2020,31,Essence,Manuelle,8,5,occasion,87000
Jeep,Compass,2021,45,Diesel,Manuelle,8,5,occasion,100000
Jeep,Compass,2020,31,Essence,Automatique,10,5,occasion,83000
Jeep,Grand Cherokee,2018,140,Essence,Automatique,20,4,occasion,180000
Jeep,Grand Cherokee,2018,140,Essence,Automatique,20,4,occasion,220000
Jeep,Grand Cherokee,2002,317,Essence,Automatique,15,5,occasion,89000
Jeep,Grand Cherokee,2016,132,Essence,Automatique,20,5,occasion,178000
Jeep,Grand Cherokee,2005,170,Diesel,Automatique,11,5,occasion,44900
Jeep,Grand Cherokee,2016,132,Diesel,Automatique,16,5,occasion,175000
Jeep,Renegade,2019,150,Essence,Automatique,8,5,occasion,69000
Jeep,Renegade,2020,43,Essence,Manuelle,8,5,occasion,83000
Jeep,Renegade,2020,79,Essence,Automatique,8,4,occasion,64000
